id,parent_id,level,name,slug
bz.26.11,bz.26,2,Montagesätze,auspuff-und-anlage/montagesaetze
bz.26.11.01,bz.26.11,3,Montagesätze – Benzin,auspuff-und-anlage/montagesaetze/montagesaetze-benzin
bz.26.11.02,bz.26.11,3,Montagesätze – Diesel,auspuff-und-anlage/montagesaetze/montagesaetze-diesel
bz.26.11.03,bz.26.11,3,Montagesätze – Hybrid,auspuff-und-anlage/montagesaetze/montagesaetze-hybrid
bz.26.11.04,bz.26.11,3,Montagesätze – PKW,auspuff-und-anlage/montagesaetze/montagesaetze-pkw
bz.26.11.05,bz.26.11,3,Montagesätze – LKW,auspuff-und-anlage/montagesaetze/montagesaetze-lkw
bz.26.11.06,bz.26.11,3,Montagesätze – Motorrad,auspuff-und-anlage/montagesaetze/montagesaetze-motorrad
bz.26.11.07,bz.26.11,3,Montagesätze – Sport,auspuff-und-anlage/montagesaetze/montagesaetze-sport
bz.26.11.08,bz.26.11,3,Montagesätze – Industrie,auspuff-und-anlage/montagesaetze/montagesaetze-industrie
bz.26.11.09,bz.26.11,3,Montagesätze – Landwirtschaft,auspuff-und-anlage/montagesaetze/montagesaetze-landwirtschaft
bz.26.11.10,bz.26.11,3,Montagesätze – Zubehör,auspuff-und-anlage/montagesaetze/montagesaetze-zubehoer
bz.26.12,bz.26,2,Abgasreinigung,auspuff-und-anlage/abgasreinigung
bz.26.12.01,bz.26.12,3,Abgasreinigung – Benzin,auspuff-und-anlage/abgasreinigung/abgasreinigung-benzin
bz.26.12.02,bz.26.12,3,Abgasreinigung – Diesel,auspuff-und-anlage/abgasreinigung/abgasreinigung-diesel
bz.26.12.03,bz.26.12,3,Abgasreinigung – Hybrid,auspuff-und-anlage/abgasreinigung/abgasreinigung-hybrid
bz.26.12.04,bz.26.12,3,Abgasreinigung – PKW,auspuff-und-anlage/abgasreinigung/abgasreinigung-pkw
bz.26.12.05,bz.26.12,3,Abgasreinigung – LKW,auspuff-und-anlage/abgasreinigung/abgasreinigung-lkw
bz.26.12.06,bz.26.12,3,Abgasreinigung – Motorrad,auspuff-und-anlage/abgasreinigung/abgasreinigung-motorrad
bz.26.12.07,bz.26.12,3,Abgasreinigung – Sport,auspuff-und-anlage/abgasreinigung/abgasreinigung-sport
bz.26.12.08,bz.26.12,3,Abgasreinigung – Industrie,auspuff-und-anlage/abgasreinigung/abgasreinigung-industrie
bz.26.12.09,bz.26.12,3,Abgasreinigung – Landwirtschaft,auspuff-und-anlage/abgasreinigung/abgasreinigung-landwirtschaft
bz.26.12.10,bz.26.12,3,Abgasreinigung – Zubehör,auspuff-und-anlage/abgasreinigung/abgasreinigung-zubehoer
bz.27,,1,Motor & Kühlung,motor-und-kuehlung
bz.27.01,bz.27,2,Motorenteile,motor-und-kuehlung/motorenteile
bz.27.01.01,bz.27.01,3,Motorenteile – Benzin,motor-und-kuehlung/motorenteile/motorenteile-benzin
bz.27.01.02,bz.27.01,3,Motorenteile – Diesel,motor-und-kuehlung/motorenteile/motorenteile-diesel
bz.27.01.03,bz.27.01,3,Motorenteile – Hybrid,motor-und-kuehlung/motorenteile/motorenteile-hybrid
bz.27.01.04,bz.27.01,3,Motorenteile – PKW,motor-und-kuehlung/motorenteile/motorenteile-pkw
bz.27.01.05,bz.27.01,3,Motorenteile – LKW,motor-und-kuehlung/motorenteile/motorenteile-lkw
bz.27.01.06,bz.27.01,3,Motorenteile – Motorrad,motor-und-kuehlung/motorenteile/motorenteile-motorrad
bz.27.01.07,bz.27.01,3,Motorenteile – Landwirtschaft,motor-und-kuehlung/motorenteile/motorenteile-landwirtschaft
bz.27.01.08,bz.27.01,3,Motorenteile – Baumaschine,motor-und-kuehlung/motorenteile/motorenteile-baumaschine
bz.27.01.09,bz.27.01,3,Motorenteile – Industrie,motor-und-kuehlung/motorenteile/motorenteile-industrie
bz.27.01.10,bz.27.01,3,Motorenteile – Zubehör,motor-und-kuehlung/motorenteile/motorenteile-zubehoer
bz.27.02,bz.27,2,Zylinderkopf,motor-und-kuehlung/zylinderkopf
bz.27.02.01,bz.27.02,3,Zylinderkopf – Benzin,motor-und-kuehlung/zylinderkopf/zylinderkopf-benzin
bz.27.02.02,bz.27.02,3,Zylinderkopf – Diesel,motor-und-kuehlung/zylinderkopf/zylinderkopf-diesel
bz.27.02.03,bz.27.02,3,Zylinderkopf – Hybrid,motor-und-kuehlung/zylinderkopf/zylinderkopf-hybrid
bz.27.02.04,bz.27.02,3,Zylinderkopf – PKW,motor-und-kuehlung/zylinderkopf/zylinderkopf-pkw
bz.27.02.05,bz.27.02,3,Zylinderkopf – LKW,motor-und-kuehlung/zylinderkopf/zylinderkopf-lkw
bz.27.02.06,bz.27.02,3,Zylinderkopf – Motorrad,motor-und-kuehlung/zylinderkopf/zylinderkopf-motorrad
bz.27.02.07,bz.27.02,3,Zylinderkopf – Landwirtschaft,motor-und-kuehlung/zylinderkopf/zylinderkopf-landwirtschaft
bz.27.02.08,bz.27.02,3,Zylinderkopf – Baumaschine,motor-und-kuehlung/zylinderkopf/zylinderkopf-baumaschine
bz.27.02.09,bz.27.02,3,Zylinderkopf – Industrie,motor-und-kuehlung/zylinderkopf/zylinderkopf-industrie
bz.27.02.10,bz.27.02,3,Zylinderkopf – Zubehör,motor-und-kuehlung/zylinderkopf/zylinderkopf-zubehoer
bz.27.03,bz.27,2,Kolben & Pleuel,motor-und-kuehlung/kolben-und-pleuel
bz.27.03.01,bz.27.03,3,Kolben & Pleuel – Benzin,motor-und-kuehlung/kolben-und-pleuel/kolben-und-pleuel-benzin
bz.27.03.02,bz.27.03,3,Kolben & Pleuel – Diesel,motor-und-kuehlung/kolben-und-pleuel/kolben-und-pleuel-diesel
bz.27.03.03,bz.27.03,3,Kolben & Pleuel – Hybrid,motor-und-kuehlung/kolben-und-pleuel/kolben-und-pleuel-hybrid
bz.27.03.04,bz.27.03,3,Kolben & Pleuel – PKW,motor-und-kuehlung/kolben-und-pleuel/kolben-und-pleuel-pkw
bz.27.03.05,bz.27.03,3,Kolben & Pleuel – LKW,motor-und-kuehlung/kolben-und-pleuel/kolben-und-pleuel-lkw
bz.27.03.06,bz.27.03,3,Kolben & Pleuel – Motorrad,motor-und-kuehlung/kolben-und-pleuel/kolben-und-pleuel-motorrad
bz.27.03.07,bz.27.03,3,Kolben & Pleuel – Landwirtschaft,motor-und-kuehlung/kolben-und-pleuel/kolben-und-pleuel-landwirtschaft
bz.27.03.08,bz.27.03,3,Kolben & Pleuel – Baumaschine,motor-und-kuehlung/kolben-und-pleuel/kolben-und-pleuel-baumaschine
bz.27.03.09,bz.27.03,3,Kolben & Pleuel – Industrie,motor-und-kuehlung/kolben-und-pleuel/kolben-und-pleuel-industrie
bz.27.03.10,bz.27.03,3,Kolben & Pleuel – Zubehör,motor-und-kuehlung/kolben-und-pleuel/kolben-und-pleuel-zubehoer
bz.27.04,bz.27,2,Kurbeltrieb,motor-und-kuehlung/kurbeltrieb
bz.27.04.01,bz.27.04,3,Kurbeltrieb – Benzin,motor-und-kuehlung/kurbeltrieb/kurbeltrieb-benzin
bz.27.04.02,bz.27.04,3,Kurbeltrieb – Diesel,motor-und-kuehlung/kurbeltrieb/kurbeltrieb-diesel
bz.27.04.03,bz.27.04,3,Kurbeltrieb – Hybrid,motor-und-kuehlung/kurbeltrieb/kurbeltrieb-hybrid
bz.27.04.04,bz.27.04,3,Kurbeltrieb – PKW,motor-und-kuehlung/kurbeltrieb/kurbeltrieb-pkw
bz.27.04.05,bz.27.04,3,Kurbeltrieb – LKW,motor-und-kuehlung/kurbeltrieb/kurbeltrieb-lkw
bz.27.04.06,bz.27.04,3,Kurbeltrieb – Motorrad,motor-und-kuehlung/kurbeltrieb/kurbeltrieb-motorrad
bz.27.04.07,bz.27.04,3,Kurbeltrieb – Landwirtschaft,motor-und-kuehlung/kurbeltrieb/kurbeltrieb-landwirtschaft
bz.27.04.08,bz.27.04,3,Kurbeltrieb – Baumaschine,motor-und-kuehlung/kurbeltrieb/kurbeltrieb-baumaschine
bz.27.04.09,bz.27.04,3,Kurbeltrieb – Industrie,motor-und-kuehlung/kurbeltrieb/kurbeltrieb-industrie
bz.27.04.10,bz.27.04,3,Kurbeltrieb – Zubehör,motor-und-kuehlung/kurbeltrieb/kurbeltrieb-zubehoer
bz.27.05,bz.27,2,Ventiltrieb,motor-und-kuehlung/ventiltrieb
bz.27.05.01,bz.27.05,3,Ventiltrieb – Benzin,motor-und-kuehlung/ventiltrieb/ventiltrieb-benzin
bz.27.05.02,bz.27.05,3,Ventiltrieb – Diesel,motor-und-kuehlung/ventiltrieb/ventiltrieb-diesel
bz.27.05.03,bz.27.05,3,Ventiltrieb – Hybrid,motor-und-kuehlung/ventiltrieb/ventiltrieb-hybrid
bz.27.05.04,bz.27.05,3,Ventiltrieb – PKW,motor-und-kuehlung/ventiltrieb/ventiltrieb-pkw
bz.27.05.05,bz.27.05,3,Ventiltrieb – LKW,motor-und-kuehlung/ventiltrieb/ventiltrieb-lkw
bz.27.05.06,bz.27.05,3,Ventiltrieb – Motorrad,motor-und-kuehlung/ventiltrieb/ventiltrieb-motorrad
bz.27.05.07,bz.27.05,3,Ventiltrieb – Landwirtschaft,motor-und-kuehlung/ventiltrieb/ventiltrieb-landwirtschaft
bz.27.05.08,bz.27.05,3,Ventiltrieb – Baumaschine,motor-und-kuehlung/ventiltrieb/ventiltrieb-baumaschine
bz.27.05.09,bz.27.05,3,Ventiltrieb – Industrie,motor-und-kuehlung/ventiltrieb/ventiltrieb-industrie
bz.27.05.10,bz.27.05,3,Ventiltrieb – Zubehör,motor-und-kuehlung/ventiltrieb/ventiltrieb-zubehoer
bz.27.06,bz.27,2,Dichtungen,motor-und-kuehlung/dichtungen
bz.27.06.01,bz.27.06,3,Dichtungen – Benzin,motor-und-kuehlung/dichtungen/dichtungen-benzin
bz.27.06.02,bz.27.06,3,Dichtungen – Diesel,motor-und-kuehlung/dichtungen/dichtungen-diesel
bz.27.06.03,bz.27.06,3,Dichtungen – Hybrid,motor-und-kuehlung/dichtungen/dichtungen-hybrid
bz.27.06.04,bz.27.06,3,Dichtungen – PKW,motor-und-kuehlung/dichtungen/dichtungen-pkw
bz.27.06.05,bz.27.06,3,Dichtungen – LKW,motor-und-kuehlung/dichtungen/dichtungen-lkw
bz.27.06.06,bz.27.06,3,Dichtungen – Motorrad,motor-und-kuehlung/dichtungen/dichtungen-motorrad
bz.27.06.07,bz.27.06,3,Dichtungen – Landwirtschaft,motor-und-kuehlung/dichtungen/dichtungen-landwirtschaft
bz.27.06.08,bz.27.06,3,Dichtungen – Baumaschine,motor-und-kuehlung/dichtungen/dichtungen-baumaschine
bz.27.06.09,bz.27.06,3,Dichtungen – Industrie,motor-und-kuehlung/dichtungen/dichtungen-industrie
bz.27.06.10,bz.27.06,3,Dichtungen – Zubehör,motor-und-kuehlung/dichtungen/dichtungen-zubehoer
bz.27.07,bz.27,2,Kühlung,motor-und-kuehlung/kuehlung
bz.27.07.01,bz.27.07,3,Kühlung – Benzin,motor-und-kuehlung/kuehlung/kuehlung-benzin
bz.27.07.02,bz.27.07,3,Kühlung – Diesel,motor-und-kuehlung/kuehlung/kuehlung-diesel
bz.27.07.03,bz.27.07,3,Kühlung – Hybrid,motor-und-kuehlung/kuehlung/kuehlung-hybrid
bz.27.07.04,bz.27.07,3,Kühlung – PKW,motor-und-kuehlung/kuehlung/kuehlung-pkw
bz.27.07.05,bz.27.07,3,Kühlung – LKW,motor-und-kuehlung/kuehlung/kuehlung-lkw
bz.27.07.06,bz.27.07,3,Kühlung – Motorrad,motor-und-kuehlung/kuehlung/kuehlung-motorrad
bz.27.07.07,bz.27.07,3,Kühlung – Landwirtschaft,motor-und-kuehlung/kuehlung/kuehlung-landwirtschaft
bz.27.07.08,bz.27.07,3,Kühlung – Baumaschine,motor-und-kuehlung/kuehlung/kuehlung-baumaschine
bz.27.07.09,bz.27.07,3,Kühlung – Industrie,motor-und-kuehlung/kuehlung/kuehlung-industrie
bz.27.07.10,bz.27.07,3,Kühlung – Zubehör,motor-und-kuehlung/kuehlung/kuehlung-zubehoer
bz.27.08,bz.27,2,Thermostate,motor-und-kuehlung/thermostate
bz.27.08.01,bz.27.08,3,Thermostate – Benzin,motor-und-kuehlung/thermostate/thermostate-benzin
bz.27.08.02,bz.27.08,3,Thermostate – Diesel,motor-und-kuehlung/thermostate/thermostate-diesel
bz.27.08.03,bz.27.08,3,Thermostate – Hybrid,motor-und-kuehlung/thermostate/thermostate-hybrid
bz.27.08.04,bz.27.08,3,Thermostate – PKW,motor-und-kuehlung/thermostate/thermostate-pkw
bz.27.08.05,bz.27.08,3,Thermostate – LKW,motor-und-kuehlung/thermostate/thermostate-lkw
bz.27.08.06,bz.27.08,3,Thermostate – Motorrad,motor-und-kuehlung/thermostate/thermostate-motorrad
bz.27.08.07,bz.27.08,3,Thermostate – Landwirtschaft,motor-und-kuehlung/thermostate/thermostate-landwirtschaft
bz.27.08.08,bz.27.08,3,Thermostate – Baumaschine,motor-und-kuehlung/thermostate/thermostate-baumaschine
bz.27.08.09,bz.27.08,3,Thermostate – Industrie,motor-und-kuehlung/thermostate/thermostate-industrie
bz.27.08.10,bz.27.08,3,Thermostate – Zubehör,motor-und-kuehlung/thermostate/thermostate-zubehoer
bz.27.09,bz.27,2,Wasserpumpen,motor-und-kuehlung/wasserpumpen
bz.27.09.01,bz.27.09,3,Wasserpumpen – Benzin,motor-und-kuehlung/wasserpumpen/wasserpumpen-benzin
bz.27.09.02,bz.27.09,3,Wasserpumpen – Diesel,motor-und-kuehlung/wasserpumpen/wasserpumpen-diesel
bz.27.09.03,bz.27.09,3,Wasserpumpen – Hybrid,motor-und-kuehlung/wasserpumpen/wasserpumpen-hybrid
bz.27.09.04,bz.27.09,3,Wasserpumpen – PKW,motor-und-kuehlung/wasserpumpen/wasserpumpen-pkw
bz.27.09.05,bz.27.09,3,Wasserpumpen – LKW,motor-und-kuehlung/wasserpumpen/wasserpumpen-lkw
bz.27.09.06,bz.27.09,3,Wasserpumpen – Motorrad,motor-und-kuehlung/wasserpumpen/wasserpumpen-motorrad
bz.27.09.07,bz.27.09,3,Wasserpumpen – Landwirtschaft,motor-und-kuehlung/wasserpumpen/wasserpumpen-landwirtschaft
bz.27.09.08,bz.27.09,3,Wasserpumpen – Baumaschine,motor-und-kuehlung/wasserpumpen/wasserpumpen-baumaschine
bz.27.09.09,bz.27.09,3,Wasserpumpen – Industrie,motor-und-kuehlung/wasserpumpen/wasserpumpen-industrie
bz.27.09.10,bz.27.09,3,Wasserpumpen – Zubehör,motor-und-kuehlung/wasserpumpen/wasserpumpen-zubehoer
bz.27.10,bz.27,2,Turbolader,motor-und-kuehlung/turbolader
bz.27.10.01,bz.27.10,3,Turbolader – Benzin,motor-und-kuehlung/turbolader/turbolader-benzin
bz.27.10.02,bz.27.10,3,Turbolader – Diesel,motor-und-kuehlung/turbolader/turbolader-diesel
bz.27.10.03,bz.27.10,3,Turbolader – Hybrid,motor-und-kuehlung/turbolader/turbolader-hybrid
bz.27.10.04,bz.27.10,3,Turbolader – PKW,motor-und-kuehlung/turbolader/turbolader-pkw
bz.27.10.05,bz.27.10,3,Turbolader – LKW,motor-und-kuehlung/turbolader/turbolader-lkw
bz.27.10.06,bz.27.10,3,Turbolader – Motorrad,motor-und-kuehlung/turbolader/turbolader-motorrad
bz.27.10.07,bz.27.10,3,Turbolader – Landwirtschaft,motor-und-kuehlung/turbolader/turbolader-landwirtschaft
bz.27.10.08,bz.27.10,3,Turbolader – Baumaschine,motor-und-kuehlung/turbolader/turbolader-baumaschine
bz.27.10.09,bz.27.10,3,Turbolader – Industrie,motor-und-kuehlung/turbolader/turbolader-industrie
bz.27.10.10,bz.27.10,3,Turbolader – Zubehör,motor-und-kuehlung/turbolader/turbolader-zubehoer
bz.27.11,bz.27,2,Ladeluftsystem,motor-und-kuehlung/ladeluftsystem
bz.27.11.01,bz.27.11,3,Ladeluftsystem – Benzin,motor-und-kuehlung/ladeluftsystem/ladeluftsystem-benzin
bz.27.11.02,bz.27.11,3,Ladeluftsystem – Diesel,motor-und-kuehlung/ladeluftsystem/ladeluftsystem-diesel
bz.27.11.03,bz.27.11,3,Ladeluftsystem – Hybrid,motor-und-kuehlung/ladeluftsystem/ladeluftsystem-hybrid
bz.27.11.04,bz.27.11,3,Ladeluftsystem – PKW,motor-und-kuehlung/ladeluftsystem/ladeluftsystem-pkw
bz.27.11.05,bz.27.11,3,Ladeluftsystem – LKW,motor-und-kuehlung/ladeluftsystem/ladeluftsystem-lkw
bz.27.11.06,bz.27.11,3,Ladeluftsystem – Motorrad,motor-und-kuehlung/ladeluftsystem/ladeluftsystem-motorrad
bz.27.11.07,bz.27.11,3,Ladeluftsystem – Landwirtschaft,motor-und-kuehlung/ladeluftsystem/ladeluftsystem-landwirtschaft
bz.27.11.08,bz.27.11,3,Ladeluftsystem – Baumaschine,motor-und-kuehlung/ladeluftsystem/ladeluftsystem-baumaschine
bz.27.11.09,bz.27.11,3,Ladeluftsystem – Industrie,motor-und-kuehlung/ladeluftsystem/ladeluftsystem-industrie
bz.27.11.10,bz.27.11,3,Ladeluftsystem – Zubehör,motor-und-kuehlung/ladeluftsystem/ladeluftsystem-zubehoer
bz.27.12,bz.27,2,Motorsteuerung,motor-und-kuehlung/motorsteuerung
bz.27.12.01,bz.27.12,3,Motorsteuerung – Benzin,motor-und-kuehlung/motorsteuerung/motorsteuerung-benzin
bz.27.12.02,bz.27.12,3,Motorsteuerung – Diesel,motor-und-kuehlung/motorsteuerung/motorsteuerung-diesel
bz.27.12.03,bz.27.12,3,Motorsteuerung – Hybrid,motor-und-kuehlung/motorsteuerung/motorsteuerung-hybrid
bz.27.12.04,bz.27.12,3,Motorsteuerung – PKW,motor-und-kuehlung/motorsteuerung/motorsteuerung-pkw
bz.27.12.05,bz.27.12,3,Motorsteuerung – LKW,motor-und-kuehlung/motorsteuerung/motorsteuerung-lkw
bz.27.12.06,bz.27.12,3,Motorsteuerung – Motorrad,motor-und-kuehlung/motorsteuerung/motorsteuerung-motorrad
bz.27.12.07,bz.27.12,3,Motorsteuerung – Landwirtschaft,motor-und-kuehlung/motorsteuerung/motorsteuerung-landwirtschaft
bz.27.12.08,bz.27.12,3,Motorsteuerung – Baumaschine,motor-und-kuehlung/motorsteuerung/motorsteuerung-baumaschine
bz.27.12.09,bz.27.12,3,Motorsteuerung – Industrie,motor-und-kuehlung/motorsteuerung/motorsteuerung-industrie
bz.27.12.10,bz.27.12,3,Motorsteuerung – Zubehör,motor-und-kuehlung/motorsteuerung/motorsteuerung-zubehoer
bz.28,,1,Licht & Elektrik,licht-und-elektrik
bz.28.01,bz.28,2,Scheinwerfer,licht-und-elektrik/scheinwerfer
bz.28.01.01,bz.28.01,3,Scheinwerfer – PKW,licht-und-elektrik/scheinwerfer/scheinwerfer-pkw
bz.28.01.02,bz.28.01,3,Scheinwerfer – LKW,licht-und-elektrik/scheinwerfer/scheinwerfer-lkw
bz.28.01.03,bz.28.01,3,Scheinwerfer – Motorrad,licht-und-elektrik/scheinwerfer/scheinwerfer-motorrad
bz.28.01.04,bz.28.01,3,Scheinwerfer – Landwirtschaft,licht-und-elektrik/scheinwerfer/scheinwerfer-landwirtschaft
bz.28.01.05,bz.28.01,3,Scheinwerfer – Baumaschine,licht-und-elektrik/scheinwerfer/scheinwerfer-baumaschine
bz.28.01.06,bz.28.01,3,Scheinwerfer – Industrie,licht-und-elektrik/scheinwerfer/scheinwerfer-industrie
bz.28.01.07,bz.28.01,3,Scheinwerfer – LED,licht-und-elektrik/scheinwerfer/scheinwerfer-led
bz.28.01.08,bz.28.01,3,Scheinwerfer – Xenon,licht-und-elektrik/scheinwerfer/scheinwerfer-xenon
bz.28.01.09,bz.28.01,3,Scheinwerfer – Smart,licht-und-elektrik/scheinwerfer/scheinwerfer-smart
bz.28.01.10,bz.28.01,3,Scheinwerfer – Zubehör,licht-und-elektrik/scheinwerfer/scheinwerfer-zubehoer
bz.28.02,bz.28,2,Rückleuchten,licht-und-elektrik/rueckleuchten
bz.28.02.01,bz.28.02,3,Rückleuchten – PKW,licht-und-elektrik/rueckleuchten/rueckleuchten-pkw
bz.28.02.02,bz.28.02,3,Rückleuchten – LKW,licht-und-elektrik/rueckleuchten/rueckleuchten-lkw
bz.28.02.03,bz.28.02,3,Rückleuchten – Motorrad,licht-und-elektrik/rueckleuchten/rueckleuchten-motorrad
bz.28.02.04,bz.28.02,3,Rückleuchten – Landwirtschaft,licht-und-elektrik/rueckleuchten/rueckleuchten-landwirtschaft
bz.28.02.05,bz.28.02,3,Rückleuchten – Baumaschine,licht-und-elektrik/rueckleuchten/rueckleuchten-baumaschine
bz.28.02.06,bz.28.02,3,Rückleuchten – Industrie,licht-und-elektrik/rueckleuchten/rueckleuchten-industrie
bz.28.02.07,bz.28.02,3,Rückleuchten – LED,licht-und-elektrik/rueckleuchten/rueckleuchten-led
bz.28.02.08,bz.28.02,3,Rückleuchten – Xenon,licht-und-elektrik/rueckleuchten/rueckleuchten-xenon
bz.28.02.09,bz.28.02,3,Rückleuchten – Smart,licht-und-elektrik/rueckleuchten/rueckleuchten-smart
bz.28.02.10,bz.28.02,3,Rückleuchten – Zubehör,licht-und-elektrik/rueckleuchten/rueckleuchten-zubehoer
bz.28.03,bz.28,2,Blinker,licht-und-elektrik/blinker
bz.28.03.01,bz.28.03,3,Blinker – PKW,licht-und-elektrik/blinker/blinker-pkw
bz.28.03.02,bz.28.03,3,Blinker – LKW,licht-und-elektrik/blinker/blinker-lkw
bz.28.03.03,bz.28.03,3,Blinker – Motorrad,licht-und-elektrik/blinker/blinker-motorrad
bz.28.03.04,bz.28.03,3,Blinker – Landwirtschaft,licht-und-elektrik/blinker/blinker-landwirtschaft
bz.28.03.05,bz.28.03,3,Blinker – Baumaschine,licht-und-elektrik/blinker/blinker-baumaschine
bz.28.03.06,bz.28.03,3,Blinker – Industrie,licht-und-elektrik/blinker/blinker-industrie
bz.28.03.07,bz.28.03,3,Blinker – LED,licht-und-elektrik/blinker/blinker-led
bz.28.03.08,bz.28.03,3,Blinker – Xenon,licht-und-elektrik/blinker/blinker-xenon
bz.28.03.09,bz.28.03,3,Blinker – Smart,licht-und-elektrik/blinker/blinker-smart
bz.28.03.10,bz.28.03,3,Blinker – Zubehör,licht-und-elektrik/blinker/blinker-zubehoer
bz.28.04,bz.28,2,Nebelleuchten,licht-und-elektrik/nebelleuchten
bz.28.04.01,bz.28.04,3,Nebelleuchten – PKW,licht-und-elektrik/nebelleuchten/nebelleuchten-pkw
bz.28.04.02,bz.28.04,3,Nebelleuchten – LKW,licht-und-elektrik/nebelleuchten/nebelleuchten-lkw
bz.28.04.03,bz.28.04,3,Nebelleuchten – Motorrad,licht-und-elektrik/nebelleuchten/nebelleuchten-motorrad
bz.28.04.04,bz.28.04,3,Nebelleuchten – Landwirtschaft,licht-und-elektrik/nebelleuchten/nebelleuchten-landwirtschaft
bz.28.04.05,bz.28.04,3,Nebelleuchten – Baumaschine,licht-und-elektrik/nebelleuchten/nebelleuchten-baumaschine
bz.28.04.06,bz.28.04,3,Nebelleuchten – Industrie,licht-und-elektrik/nebelleuchten/nebelleuchten-industrie
bz.28.04.07,bz.28.04,3,Nebelleuchten – LED,licht-und-elektrik/nebelleuchten/nebelleuchten-led
bz.28.04.08,bz.28.04,3,Nebelleuchten – Xenon,licht-und-elektrik/nebelleuchten/nebelleuchten-xenon
bz.28.04.09,bz.28.04,3,Nebelleuchten – Smart,licht-und-elektrik/nebelleuchten/nebelleuchten-smart
bz.28.04.10,bz.28.04,3,Nebelleuchten – Zubehör,licht-und-elektrik/nebelleuchten/nebelleuchten-zubehoer
bz.28.05,bz.28,2,LED,licht-und-elektrik/led
bz.28.05.01,bz.28.05,3,LED – PKW,licht-und-elektrik/led/led-pkw
bz.28.05.02,bz.28.05,3,LED – LKW,licht-und-elektrik/led/led-lkw
bz.28.05.03,bz.28.05,3,LED – Motorrad,licht-und-elektrik/led/led-motorrad
bz.28.05.04,bz.28.05,3,LED – Landwirtschaft,licht-und-elektrik/led/led-landwirtschaft
bz.28.05.05,bz.28.05,3,LED – Baumaschine,licht-und-elektrik/led/led-baumaschine
bz.28.05.06,bz.28.05,3,LED – Industrie,licht-und-elektrik/led/led-industrie
bz.28.05.07,bz.28.05,3,LED – LED,licht-und-elektrik/led/led-led
bz.28.05.08,bz.28.05,3,LED – Xenon,licht-und-elektrik/led/led-xenon
bz.28.05.09,bz.28.05,3,LED – Smart,licht-und-elektrik/led/led-smart
bz.28.05.10,bz.28.05,3,LED – Zubehör,licht-und-elektrik/led/led-zubehoer
bz.28.06,bz.28,2,Xenon,licht-und-elektrik/xenon
bz.28.06.01,bz.28.06,3,Xenon – PKW,licht-und-elektrik/xenon/xenon-pkw
bz.28.06.02,bz.28.06,3,Xenon – LKW,licht-und-elektrik/xenon/xenon-lkw
bz.28.06.03,bz.28.06,3,Xenon – Motorrad,licht-und-elektrik/xenon/xenon-motorrad
bz.28.06.04,bz.28.06,3,Xenon – Landwirtschaft,licht-und-elektrik/xenon/xenon-landwirtschaft
bz.28.06.05,bz.28.06,3,Xenon – Baumaschine,licht-und-elektrik/xenon/xenon-baumaschine
bz.28.06.06,bz.28.06,3,Xenon – Industrie,licht-und-elektrik/xenon/xenon-industrie
bz.28.06.07,bz.28.06,3,Xenon – LED,licht-und-elektrik/xenon/xenon-led
bz.28.06.08,bz.28.06,3,Xenon – Xenon,licht-und-elektrik/xenon/xenon-xenon
bz.28.06.09,bz.28.06,3,Xenon – Smart,licht-und-elektrik/xenon/xenon-smart
bz.28.06.10,bz.28.06,3,Xenon – Zubehör,licht-und-elektrik/xenon/xenon-zubehoer
bz.28.07,bz.28,2,Leuchtmittel,licht-und-elektrik/leuchtmittel
bz.28.07.01,bz.28.07,3,Leuchtmittel – PKW,licht-und-elektrik/leuchtmittel/leuchtmittel-pkw
bz.28.07.02,bz.28.07,3,Leuchtmittel – LKW,licht-und-elektrik/leuchtmittel/leuchtmittel-lkw
bz.28.07.03,bz.28.07,3,Leuchtmittel – Motorrad,licht-und-elektrik/leuchtmittel/leuchtmittel-motorrad
bz.28.07.04,bz.28.07,3,Leuchtmittel – Landwirtschaft,licht-und-elektrik/leuchtmittel/leuchtmittel-landwirtschaft
bz.28.07.05,bz.28.07,3,Leuchtmittel – Baumaschine,licht-und-elektrik/leuchtmittel/leuchtmittel-baumaschine
bz.28.07.06,bz.28.07,3,Leuchtmittel – Industrie,licht-und-elektrik/leuchtmittel/leuchtmittel-industrie
bz.28.07.07,bz.28.07,3,Leuchtmittel – LED,licht-und-elektrik/leuchtmittel/leuchtmittel-led
bz.28.07.08,bz.28.07,3,Leuchtmittel – Xenon,licht-und-elektrik/leuchtmittel/leuchtmittel-xenon
bz.28.07.09,bz.28.07,3,Leuchtmittel – Smart,licht-und-elektrik/leuchtmittel/leuchtmittel-smart
bz.28.07.10,bz.28.07,3,Leuchtmittel – Zubehör,licht-und-elektrik/leuchtmittel/leuchtmittel-zubehoer
bz.28.08,bz.28,2,Kabel & Steckverbinder,licht-und-elektrik/kabel-und-steckverbinder
bz.28.08.01,bz.28.08,3,Kabel & Steckverbinder – PKW,licht-und-elektrik/kabel-und-steckverbinder/kabel-und-steckverbinder-pkw
bz.28.08.02,bz.28.08,3,Kabel & Steckverbinder – LKW,licht-und-elektrik/kabel-und-steckverbinder/kabel-und-steckverbinder-lkw
bz.28.08.03,bz.28.08,3,Kabel & Steckverbinder – Motorrad,licht-und-elektrik/kabel-und-steckverbinder/kabel-und-steckverbinder-motorrad
